Date_class,retweet_count,favorite_count,followers_count,predict_class_label
3,4,0,0.0364,4
1,19,222,6.82,4
3,13,0,0.136,3
1,37,233,6.82,4
4,17808,7220,43,2
0,3,5,0.136,3
3,65,0,0.136,3
3,0,2,1.43,4
4,11108,6354,43,2
1,3,0,0.435,2
1,10,0,1.43,2
0,31,0,0.435,4
4,0,1,1.43,2
2,1663,0,0.435,4
4,14,0,6.82,1
3,164,0,6.82,4
0,602,2364,6.82,2
2,30,135,6.82,4
4,111,0,43,3
4,0,1,0.0364,2
0,1,15,0.0364,2
0,0,0,1.43,2
1,18,189,1.43,4
4,0,1,0.0364,4
4,6740,45771,43,2
0,712,3553,6.82,4
0,3627,1272,43,2
0,1217,0,0.435,4
0,26,0,6.82,2
0,1,0,0.0364,2
0,11,0,0.136,4
2,92,0,0.435,4
0,43,356,6.82,3
1,89,591,6.82,4
4,1955,1952,43,4
0,227,549,43,4
4,20,0,0.0364,4
2,35,0,6.82,1
0,585,0,0.435,4
1,24,0,1.43,3
3,249,0,0.0364,4
4,0,0,0.0364,4
0,350,0,0.0364,2
1,476,2229,6.82,4
3,42,0,0.0364,2
3,0,1,0.136,2
1,26,160,1.43,2
2,835,4304,43,2
3,5,11,0.136,3
3,0,2,1.43,4
4,212,0,6.82,4
3,0,1,1.43,4
0,8807,0,6.82,4
0,16,0,0.435,4
3,4171,0,0.0364,4
2,5,58,1.43,2
3,0,1,1.43,2
1,30,187,6.82,2
3,1143,630,43,3
3,2130,0,1.43,2
2,13,24,1.43,4
0,385,2924,6.82,4
1,16,0,1.43,4
4,1153,1200,43,2
3,2289,0,6.82,4
3,553,914,43,1
2,1723,4678,6.82,4
1,455,668,1.43,1
0,30306,0,0.0364,2
3,1102,0,0.435,1
4,4,13,0.136,2
3,259,0,0.435,3
1,164,0,0.435,2
3,52,344,6.82,4
4,220,0,0.136,3
3,64,407,1.43,1
3,1817,0,0.435,4
4,0,0,0.0364,3
3,1007,0,6.82,2
3,98,244,0.435,3
2,31,223,6.82,4
2,43,186,1.43,2
3,571,1234,43,4
2,29,0,0.0364,4
3,38,0,0.435,3
0,312,1225,6.82,2
3,1,0,0.0364,2
4,11,0,0.136,4
1,619,3414,6.82,4
2,4618,0,0.435,2
4,0,2,0.0364,4
0,4151,26340,43,2
3,48,330,6.82,4
0,10,50,0.136,4
0,177,0,0.435,1
3,102,0,43,4
3,201,257,43,2
2,902,2760,0.435,1
3,20,0,1.43,3
2,438,4955,6.82,4
2,463,3527,43,2
1,0,0,1.43,3
0,12,0,6.82,4
1,0,3,1.43,2
3,8,16,0.136,3
3,345,0,0.435,4
0,22,0,6.82,4
3,6,27,1.43,4
1,210,0,0.435,1
4,19,19,0.136,4
0,14,0,1.43,1
3,0,0,0.136,3
1,7,0,1.43,4
4,0,11,0.136,3
2,34,0,1.43,1
0,4226,14077,43,4
3,0,5,6.82,4
2,20,0,0.435,1
2,7,0,1.43,2
0,6,0,0.435,2
4,2,10,0.136,4
2,38,0,0.435,2
4,0,1,0.0364,2
1,4,0,1.43,2
3,7,33,1.43,4
0,2,0,1.43,1
3,0,1,0.0364,4
4,16,38,0.136,3
3,5,42,0.136,4
3,14,30,0.136,3
2,0,0,1.43,4
3,0,0,0.136,4
3,147,0,0.435,4
1,6,0,1.43,4
3,339,393,43,2
4,28,193,6.82,1
0,26,229,6.82,2
2,27,314,6.82,2
2,0,5,1.43,4
1,17,0,6.82,4
3,0,0,0.0364,1
2,8301,73683,43,2
0,32,299,6.82,4
0,2898,12729,6.82,4
3,490,0,0.0364,2
0,12,0,0.435,2
1,1,5,1.43,2
0,0,2,0.0364,4
0,4,10,0.136,3
0,97,0,6.82,4
4,0,2,0.0364,4
0,5449,4969,43,3
0,2,11,0.136,4
0,1476,0,1.43,4
0,1215,0,0.435,2
4,0,3,0.0364,2
0,73641,0,0.0364,2
3,25,355,6.82,4
2,150,0,0.0364,4
1,564,3044,6.82,4
0,5,0,1.43,1
4,80,94,43,2
3,8526,53900,43,2
3,294,2508,6.82,4
4,0,1,0.0364,3
3,21,134,6.82,4
1,20,232,6.82,1
4,2242,11660,43,2
3,31,0,0.136,3
0,42,0,6.82,2
0,21,73,0.136,3
3,1141,0,0.435,1
3,33,332,6.82,2
0,81,906,6.82,4
3,10,37,0.136,2
3,72,0,0.435,3
4,9916,67453,43,1
3,633,11610,43,2
3,0,2,0.136,2
3,30,97,1.43,4
4,0,0,0.0364,2
2,772,0,0.435,3
0,5665,0,0.435,2
0,30,0,1.43,4
3,13,16,0.136,2
4,0,0,0.0364,4
1,33,0,0.435,4
3,170,0,0.435,2
1,15,0,0.435,1
3,1,0,0.0364,4
2,227,1768,6.82,2
3,647,0,0.435,4
0,907,0,6.82,4
0,643,0,0.435,3
3,4346,0,0.0364,4
0,6,0,6.82,1
1,47,119,1.43,4
1,13,0,0.435,2
4,9,40,0.136,4
2,119,1913,6.82,4
3,37,0,0.435,2
3,3,0,1.43,1
1,13,0,6.82,2
3,35,0,0.0364,4
4,17,72,0.136,1
1,85,0,0.435,2
3,1,0,0.0364,4
0,0,6,1.43,1
0,23,0,0.136,2
2,6,38,1.43,4
0,61,0,6.82,2
2,5,48,0.136,2
1,462,325,43,4
2,1683,2216,0.435,4
2,1518,0,0.435,3
3,2412,0,0.0364,2
2,11,0,0.0364,4
4,3,12,0.0364,2
2,31,0,0.435,3
2,12,45,1.43,4
3,201,0,0.136,2
0,1,2,6.82,2
2,20,0,1.43,4
4,1109,0,43,2
4,111,0,0.136,4
0,0,0,0.0364,4
0,1223,0,43,2
4,12,0,0.136,2
0,29,187,6.82,4
0,3437,6389,43,1
4,0,1,0.136,4
3,362,0,0.435,3
1,35,143,1.43,1
0,157,890,6.82,4
0,52,94,0.435,4
3,29,0,0.136,3
2,682,0,0.435,3
4,70,136,43,2
2,0,0,1.43,4
3,1068,0,43,2
1,76,633,6.82,3
0,7,0,6.82,1
0,315,2087,43,2
3,0,10,0.0364,4
0,3541,0,0.435,4
1,44,360,6.82,2
4,796,4301,43,2
2,0,0,1.43,4
2,880,6644,43,2
2,919,0,0.435,1
3,31,0,1.43,3
0,46326,0,0.0364,3
0,425,947,43,2
3,20,47,1.43,4
0,357,440,43,4
1,113,1033,6.82,4
3,4,3,0.136,4
4,5,0,0.136,3
3,9,0,1.43,3
0,15,224,0.136,2
4,252,1023,43,2
3,5831,20543,43,1
4,1967,0,0.0364,4
2,2,0,1.43,2
0,740,4130,43,2
0,19124,38640,43,2
0,1065,0,6.82,2
0,25,262,6.82,4
0,220,351,43,2
3,38,174,6.82,2
3,7,13,0.136,4
2,38,0,6.82,4
3,104,0,6.82,2
2,41,261,6.82,4
3,1,1,0.136,4
1,0,0,1.43,3
0,60,351,6.82,4
3,930,5277,43,2
4,796,0,0.0364,4
3,0,4,0.0364,4
0,35,0,43,2
3,16,155,6.82,4
1,86,271,6.82,3
0,1255,6255,6.82,3
3,0,1,0.136,4
4,8,35,0.136,4
3,47,0,6.82,1
0,1039,15377,6.82,2
4,0,8,0.0364,4
2,20,0,0.435,4
2,4950,60853,43,2
2,42,0,6.82,2
0,1,0,1.43,2
1,11,0,0.435,4
0,116,784,6.82,4
3,633,0,0.435,3
0,127,0,0.435,3
4,36,0,0.136,4
4,5,0,0.136,2
4,96,0,43,4
3,13037,0,0.0364,2
3,269,192,43,1
0,395,2332,6.82,2
3,8,5,0.136,3
4,0,1,0.0364,2
1,166,0,1.43,2
2,6,27,1.43,4
3,0,0,0.0364,4
3,0,0,0.0364,4
3,143,0,1.43,1
3,0,0,1.43,1
2,175,0,1.43,2
0,918,679,43,4
1,180,0,6.82,4
0,747,3303,6.82,1
1,0,2,1.43,2
3,154,248,0.435,1
2,19,126,6.82,4
3,9,21,0.136,3
1,3,0,0.435,1
2,94,179,0.435,1
4,0,0,0.0364,4
4,2057,4370,43,2
0,49,273,6.82,2
3,3,0,0.435,4
3,25562,0,0.0364,4
4,16,69,0.136,2
2,68,685,6.82,4
2,5559,0,0.435,4
2,90,543,6.82,4
4,9,40,0.136,4
3,24,50,0.136,2
3,891,5161,43,2
2,68,0,0.435,3
2,1940,4333,0.435,4
0,441,0,0.0364,1
3,4,0,0.0364,4
3,255,225,43,2
3,41,0,0.435,3
0,110,0,0.435,4
3,1,0,0.0364,3
0,1000,5130,6.82,4
3,5644,0,1.43,4
1,28,49,43,2
3,14,0,6.82,2
3,181,0,0.435,2
0,1,0,1.43,3
0,18,272,6.82,2
3,6,14,0.136,4
3,1,0,1.43,4
3,67,556,6.82,3
3,0,1,0.136,3
2,24,0,1.43,4
4,2,0,0.0364,4
2,15,39,1.43,4
3,117,0,0.435,2
4,7,0,1.43,3
3,1,1,0.136,4
4,0,3,0.0364,4
3,208,242,43,4
3,0,1,1.43,2
0,83,740,6.82,4
4,38,0,0.136,2
3,37,0,0.136,4
2,22,118,1.43,3
2,0,0,1.43,4
0,3,9,0.136,2
3,208,242,43,4
4,22,22,0.136,3
3,9,0,6.82,4
4,10,0,1.43,4
4,0,1,0.0364,2
4,4,0,0.136,1
4,4,0,0.0364,1
2,3,0,1.43,4
0,1,0,1.43,1
4,830,1248,43,2
1,160,660,43,2
2,48082,135289,43,2
3,111,0,0.435,4
2,4,31,1.43,2
1,47,0,0.435,4
0,22137,0,0.0364,1
0,1,1,0.136,2
4,66,84,43,1
4,3332,3862,43,2
0,0,0,1.43,1
0,0,7,1.43,3
3,216,0,0.435,4
4,6,11,0.136,4
2,75,306,0.435,2
0,5,0,0.136,4
3,153,0,0.136,2
0,165,190,43,3
0,0,12,0.136,2
0,10,145,1.43,2
1,9,52,1.43,4
0,12,0,0.136,2
0,18592,47361,6.82,4
1,60,0,43,2
3,80,0,6.82,4
1,49,0,1.43,2
2,1,0,0.435,1
4,64,314,6.82,4
2,1789,0,0.435,3
0,0,2,0.136,3
0,1,17,0.136,4
3,60901,0,0.0364,4
0,14,0,0.435,1
4,13,0,0.0364,4
4,137,0,0.0364,4
0,59,273,6.82,4
4,4,20,0.136,3
0,1128,759,43,4
2,0,6,0.0364,2
3,116,0,0.435,4
0,6,0,0.136,4
0,7152,7385,43,1
3,3,0,0.0364,2
1,0,15,1.43,4
1,11,24,0.435,4
0,0,3,0.0364,3
0,1601,5752,6.82,2
1,22,228,6.82,1
0,0,2,0.0364,1
0,1,0,1.43,2
3,285,1209,43,2
2,13,51,1.43,3
4,253,0,43,3
0,15,0,0.435,2
3,7,0,1.43,1
3,19,103,1.43,2
1,206,741,43,4
0,1070,1498,43,2
3,13,0,0.0364,4
3,300,0,0.0364,4
4,2,14,0.136,2
2,115,0,0.435,3
0,75,0,6.82,4
0,51,0,0.435,1
3,4,28,0.136,4
0,2479,1546,43,2
1,101,786,6.82,3
3,0,1,0.0364,4
2,4,0,1.43,2
0,5,0,1.43,1
3,4181,22093,43,2
3,92,75,0.136,4
3,61,0,1.43,3
3,24,0,6.82,4
3,0,0,0.0364,4
3,0,5,0.0364,4
1,25,0,6.82,3
3,2,5,0.136,4
2,0,2,1.43,2
0,61,242,43,2
2,550,0,0.435,1
0,0,4,0.136,2
3,623,0,6.82,1
4,2,9,0.136,3
3,10,0,0.435,1
0,371,0,0.435,2
3,0,2,1.43,4
0,360,4100,43,4
0,26,0,0.435,3
3,129,0,0.435,4
0,7,22,0.136,3
3,128,0,0.435,1
2,17,85,1.43,4
4,3,0,0.136,4
0,11,0,0.435,4
3,19,21,0.136,2
0,14,0,0.136,4
4,3178,0,43,2
3,0,1,0.0364,4
3,532,572,43,3
3,0,6,0.0364,1
4,5763,2955,43,2
3,121,0,0.435,1
3,1546,0,6.82,2
2,17,17,0.136,4
4,10,16,0.136,2
4,19,42,0.136,4
4,20,0,1.43,1
3,10,0,0.435,4
4,224,251,43,2
1,3232,0,0.435,4
2,970,0,0.435,2
4,1,0,0.0364,1
0,5,85,0.136,2
3,237,298,43,2
3,11,34,0.136,4
0,0,0,0.0364,2
2,81,584,6.82,4
0,0,24,6.82,3
0,26,0,6.82,2
3,0,8,0.0364,4
2,310,1306,6.82,4
2,2,0,1.43,1
0,341,386,43,2
0,8,0,1.43,2
2,126,0,0.435,4
0,14,62,1.43,1
1,2,0,1.43,4
4,6,12,0.136,4
1,489,0,6.82,4
3,12,24,0.136,3
3,5,72,0.136,2
0,76,356,1.43,3
3,0,3,0.136,4
0,470,0,0.435,3
3,4644,0,43,1
0,29,0,1.43,1
0,6,0,0.435,2
4,753,408,43,2
1,1279,6510,6.82,4
3,244,670,43,2
4,0,1,0.0364,2
4,0,13,0.0364,2
1,84,436,1.43,3
3,0,0,1.43,3
1,920,2245,0.435,4
3,9,27,0.136,4
0,6,21,0.136,4
0,161,0,0.435,1
0,241,1295,6.82,4
1,3,0,1.43,1
0,46,403,6.82,2
0,13,0,0.435,1
2,2540,12365,6.82,2
3,227,0,0.435,4
0,0,1,0.136,2
3,22,105,1.43,2
4,5,7,0.136,3
3,0,7,1.43,4
3,139,0,0.435,1
0,80,599,6.82,4
1,0,1,1.43,4
4,3,38,0.136,4
0,6973,0,0.435,2
2,15,0,6.82,4
4,4,13,0.136,1
0,871,0,0.0364,4
3,51,0,6.82,3
0,2082,5893,6.82,4
4,134,0,43,2
3,43842,88305,43,2
4,8,12,0.136,4
0,0,0,1.43,1
3,0,0,0.0364,3
3,8,30,0.136,4
3,1,1,6.82,2
0,13,0,0.435,3
4,10,60,0.136,2
2,4197,6106,43,2
0,14,59,1.43,4
2,645,0,0.435,2
0,211,0,0.0364,2
3,10,0,1.43,3
4,3,11,0.136,2
4,14,0,0.136,2
2,7,0,0.435,4
3,1488,1859,43,4
2,646,0,0.435,1
3,1,0,0.136,1
0,3,41,0.435,4
4,2,0,0.0364,4
3,14,48,1.43,4
0,77,0,0.435,4
1,7793,25300,6.82,4
1,173,0,0.435,1
4,4,8,0.0364,4
3,100,137,0.435,4
4,1382,21382,43,2
0,31,0,1.43,4
0,711,0,0.435,1
4,0,1,0.0364,4
0,5,21,0.136,3
0,3,0,1.43,4
1,227,1555,6.82,4
0,450,492,43,2
0,0,1,0.0364,4
2,39,0,1.43,2
0,485,557,43,2
0,1486,0,6.82,4
1,78,849,6.82,4
4,6,11,0.136,4
3,24700,25286,43,2
0,206,0,0.435,2
4,1,13,0.0364,4
3,7,11,0.136,2
3,8,22,0.0364,2
0,1260,0,0.0364,3
0,1000,2071,43,4
0,829,1634,43,2
3,0,0,0.435,1
3,15,0,0.136,4
3,9,16,0.136,4
3,133,522,6.82,2
0,4,14,0.136,4
0,3,11,0.136,4
3,1,0,0.0364,2
2,17,62,0.435,1
4,54,0,0.136,4
3,3,9,0.136,4
1,4,59,1.43,4
3,446,4743,43,4
4,1,2,0.136,1
1,15,0,0.435,1
2,1427,1756,43,2
4,0,4,0.0364,1
4,22,0,0.136,4
0,83,0,43,2
3,4,7,0.136,4
3,7,22,0.136,3
0,8,42,1.43,4
3,574,1630,1.43,3
4,21,0,0.0364,4
3,24,91,1.43,4
3,1,0,0.0364,2
4,3,0,1.43,2
4,2792,1242,43,2
4,1662,1530,43,2
2,2703,3116,43,3
1,16,47,1.43,4
3,11,0,6.82,2
4,20,70,0.136,2
2,369,2021,43,2
3,0,0,1.43,4
0,237,1553,6.82,2
0,96,613,6.82,2
3,220,0,43,2
3,18,0,6.82,4
0,276,198,43,2
2,41,81,0.435,3
0,4,22,0.0364,4
0,14,0,0.435,3
4,1141,2190,43,4
0,427,3323,6.82,4
3,27,158,0.136,4
0,4184,12691,43,2
3,169,0,1.43,4
4,0,0,0.0364,4
0,1541,5431,6.82,2
1,363,0,0.435,4
2,19,71,1.43,4
2,4,0,0.0364,4
4,111,0,43,3
1,37,257,6.82,1
0,6,0,0.136,3
0,309,2507,6.82,4
0,565,0,0.435,1
0,0,1,0.0364,2
4,0,0,0.136,2
3,70,0,0.136,4
3,10,23,0.136,3
1,4,0,1.43,4
4,5,13,0.136,4
0,0,1,0.0364,4
2,4,0,1.43,4
3,0,0,1.43,4
4,0,4,0.136,4
0,0,7,0.0364,2
0,61,649,6.82,4
3,0,1,0.0364,4
0,76,526,6.82,2
4,4,15,0.136,2
3,5,0,0.435,4
3,119,321,43,2
3,46,0,0.435,1
1,5,71,1.43,2
4,10621,50254,43,2
1,77,231,1.43,2
1,44,0,1.43,4
4,14,0,0.136,2
0,157,597,43,2
3,12,22,0.136,4
3,1,0,0.0364,4
0,89,208,0.435,3
4,106,276,43,2
3,1,0,0.0364,4
3,312,1351,43,2
2,32,0,6.82,2
4,0,1,0.136,2
0,13,0,0.0364,3
0,1959,0,0.0364,2
0,27,0,6.82,2
0,131,217,1.43,2
2,35,0,0.435,1
3,28,118,1.43,3
3,19,0,0.0364,4
0,4149,5119,43,2
4,4,6,0.136,4
3,47,292,6.82,3
0,0,8,0.0364,2
1,46,472,6.82,2
0,2077,3357,43,2
3,56,0,0.136,1
4,18,0,0.0364,4
3,31,0,0.136,4
3,6,13,0.0364,4
0,0,1,0.136,3
3,15,23,0.136,4
3,20,161,6.82,2
0,21,100,0.136,3
1,24,0,6.82,3
4,2829,3844,43,2
0,18,0,6.82,1
1,53,0,6.82,3
3,282,0,0.0364,2
4,4,53,0.0364,2
1,139,342,1.43,4
2,102,0,6.82,2
2,1,18,0.435,2
0,1079,370,43,4
2,449,0,0.435,3
1,5,0,1.43,3
0,0,0,0.0364,2
3,98,0,0.435,4
3,3,0,0.0364,4
2,0,0,1.43,4
2,9,60,1.43,2
4,0,1,0.0364,2
1,1671,0,0.435,3
1,24,57,0.435,2
4,17,31,0.136,4
2,11,0,0.435,4
4,9,42,0.136,2
1,0,2,1.43,1
3,208,1140,6.82,1
1,14,0,1.43,3
0,26,0,0.435,2
1,5,0,0.435,1
3,344,954,43,2
0,19,77,0.136,4
2,0,0,1.43,4
1,174,1818,6.82,2
1,0,0,1.43,2
1,3777,0,0.435,3
3,144,482,0.136,2
4,1323,0,43,2
4,2,0,0.0364,2
0,4785,1294,43,2
0,17,0,0.0364,2
2,71,0,1.43,4
2,428,1268,6.82,2
0,565,0,6.82,4
3,0,8,0.0364,4
0,152,1017,6.82,4
2,1884,0,0.435,1
4,7,0,0.136,4
3,42,94,0.435,2
3,0,0,1.43,4
2,15045,87639,43,2
2,30,68,0.435,4
3,1,0,0.0364,4
3,0,0,0.0364,4
3,2,0,0.136,1
0,1,19,1.43,4
3,94,479,6.82,4
0,20,102,6.82,1
0,0,0,1.43,2
3,62,0,0.435,1
0,0,0,1.43,4
3,4,10,0.0364,4
0,13,0,0.136,4
3,53,0,1.43,4
0,963,937,43,2
0,296,319,43,2
1,29,119,1.43,2
3,0,3,0.0364,4
3,30,0,6.82,2
4,0,6,0.0364,4
4,43,0,0.0364,2
0,215,0,0.0364,2
2,16,0,0.435,4
0,602,531,43,1
0,0,1,0.0364,4
0,364,296,43,3
0,69,1217,6.82,1
2,391,0,1.43,3
2,711,3970,6.82,4
4,0,0,0.0364,4
1,172,1013,6.82,4
2,0,1,1.43,2
0,0,2,1.43,4
1,1,32,1.43,4
0,0,1,0.0364,4
3,29,0,6.82,3
3,16,31,0.136,2
3,0,3,1.43,2
3,44,840,6.82,2
2,101,597,6.82,4
3,14884,0,0.0364,1
0,43,0,0.0364,4
2,24,157,6.82,4
3,672,0,0.0364,2
4,24,40,0.136,2
0,45,0,6.82,2
3,35,0,1.43,1
4,0,1,0.136,4
3,0,0,0.136,2
3,7,8,0.136,3
1,22,165,6.82,4
3,5,13,0.136,1
3,180,230,0.435,1
3,107,162,0.435,3
0,0,0,0.0364,4
1,10,0,6.82,4
3,1792,0,0.435,4
2,0,0,1.43,4
2,2,0,0.0364,4
0,10,25,0.136,3
0,2894,8441,43,2
1,13,0,6.82,1
2,4792,0,0.435,4
3,0,1,0.136,2
4,1132,7918,43,2
3,41,263,6.82,2
0,21,142,6.82,4
1,18,0,0.435,4
0,0,0,0.0364,4
2,0,0,1.43,4
0,4,7,0.136,3
2,5,0,0.435,4
0,149,0,0.435,4
0,0,0,0.0364,4
4,1929,14743,43,2
1,5,0,1.43,4
1,24,186,6.82,2
3,132,0,43,2
4,1,6,0.136,4
2,218,241,43,2
0,1406,8442,43,4
2,271,1474,6.82,1
0,3137,22157,43,2
1,480,379,43,4
4,108,285,43,2
2,1,0,1.43,1
3,3,0,0.0364,4
3,65,0,6.82,3
4,2,16,0.136,3
0,22246,0,0.0364,2
3,5,47,0.136,4
0,579,0,0.435,2
2,266,622,43,2
3,0,15,1.43,3
2,8,0,6.82,4
0,6,16,0.136,4
3,63,0,6.82,2
2,49,422,6.82,4
3,12,11,0.136,3
0,161,167,43,2
4,0,1,0.136,2
0,848,0,0.435,4
0,13,0,6.82,3
0,2037,9264,6.82,2
4,1,8,0.0364,4
3,325,0,0.435,4
3,633,11610,43,2
0,188,0,6.82,4
4,29,105,43,4
3,1,15,0.136,4
3,42,0,0.435,2
3,54,0,0.136,4
0,3,0,0.136,4
0,2,0,0.136,4
4,24,0,0.136,4
2,4950,60853,43,2
0,0,0,1.43,4
0,11,37,0.136,3
2,27,158,6.82,4
1,72,0,0.435,2
3,52,0,0.435,3
3,0,3,0.0364,2
3,10,0,1.43,4
1,21,0,0.435,2
2,52,0,0.435,1
3,66,286,1.43,2
0,0,0,0.0364,4
4,3,11,0.136,4
3,10,0,0.136,4
1,164,528,0.435,4
2,9,0,6.82,4
1,119,0,0.435,1
0,549,936,0.435,2
3,9,0,0.0364,2
1,0,12,1.43,4
2,22,169,6.82,3
2,70,0,0.435,3
1,564,1715,1.43,3
0,121,820,6.82,2
3,250,1047,43,2
0,61,485,6.82,2
3,3,27,1.43,1
1,27,0,0.435,1
4,0,2,0.136,2
2,1394,0,0.435,2
2,0,3,1.43,4
4,14,60,0.136,2
0,1,0,0.0364,4
1,2390,17116,43,2
3,53,0,0.435,1
3,1,10,0.136,3
3,0,2,1.43,4
0,0,0,1.43,4
3,571,0,0.435,3
3,34,0,0.136,4
0,1,0,0.0364,3
4,0,0,0.136,2
3,0,0,0.0364,4
1,15,0,0.435,3
3,709,1085,43,2
3,56,0,0.136,1
3,92,75,0.136,4
3,26,0,6.82,4
0,399,0,0.435,1
3,140,0,1.43,2
0,0,3,6.82,2
4,82,0,43,4
0,261,0,43,4
0,9,23,0.136,4
3,4,0,1.43,4
3,77,0,0.136,2
2,71,0,6.82,3
1,15,122,6.82,4
1,33,0,0.435,3
3,99,1252,6.82,4
0,0,5,1.43,2
4,32,166,0.136,2
3,4,5,0.136,3
3,17881,0,0.435,1
0,0,1,0.0364,4
2,44,245,6.82,4
3,54,0,0.136,4
3,724,1532,43,2
0,0,2,0.0364,2
0,5760,0,0.435,4
4,9,0,0.0364,4
2,4620,0,0.435,2
0,65,0,6.82,4
3,11,0,1.43,3
0,101,487,6.82,2
3,30658,0,0.0364,4
0,13,211,1.43,2
0,129,0,0.435,3
2,428,1268,6.82,2
3,1641,8809,6.82,2
0,8,0,0.136,4
0,0,1,0.0364,2
3,76,669,6.82,2
4,4,6,0.136,3
0,1698,4956,6.82,4
3,83,561,6.82,1
2,870,0,6.82,4
3,101,0,0.0364,3
1,2,0,1.43,4
3,45,183,6.82,4
4,0,1,0.0364,2
0,102,0,0.435,3
3,608,0,0.435,1
3,648,0,0.435,2
4,443,2313,43,4
3,82,0,0.435,4
2,202,468,43,4
4,1601,1973,43,2
3,21,0,1.43,4
1,309,0,0.435,3
4,24,0,6.82,3
4,0,0,0.136,2
0,1,8,0.136,4
3,66,0,1.43,4
3,30,0,1.43,2
1,277,814,6.82,4
2,8320,11559,43,4
2,12,0,0.435,3
0,6241,2613,43,1
4,696,2019,43,4
1,39,0,0.435,1
0,207,570,43,2
0,337,3322,6.82,2
3,702,3759,43,3
3,436,0,0.136,4
1,16201,0,6.82,4
3,5,0,0.0364,2
1,0,3,1.43,3
1,32,272,6.82,2
4,918,561,43,2
1,26,0,6.82,3
2,25,0,1.43,4
0,12,71,0.136,4
4,713,1138,43,2
0,68,110,0.435,3
0,5,0,1.43,2
0,437,0,0.435,1
0,57,132,0.136,2
2,26757,0,0.435,4
4,4,13,0.136,3
0,26,117,6.82,4
3,0,3,1.43,4
3,10443,67476,43,2
0,0,0,0.0364,2
3,5,0,1.43,1
0,0,1,0.0364,2
0,75,611,6.82,3
1,34,235,6.82,3
3,39,397,6.82,2
2,6,21,1.43,2
3,8,18,0.136,3
0,20,0,1.43,1
4,41,331,6.82,2
3,61,0,0.435,1
0,0,3,0.0364,4
2,0,7,6.82,4
0,0,2,1.43,4
0,0,2,0.0364,4
1,17,71,1.43,4
4,871,802,43,3
2,314,576,43,2
3,7,24,0.435,1
1,91,609,6.82,1
0,5,0,1.43,1
0,151,0,0.435,1
2,10,45,1.43,1
3,1,0,1.43,4
3,31,0,0.435,1
0,4,0,0.136,4
3,266,573,43,2
0,1175,3784,43,1
0,996,0,43,3
2,35,0,6.82,2
2,0,2,1.43,2
0,45,0,6.82,4
4,1,0,0.136,2
1,64,208,43,2
4,11,19,0.136,4
3,111,459,43,1
0,0,1,0.0364,4
1,557,0,6.82,2
2,1720,0,0.435,3
4,11,50,0.136,4
1,22,63,1.43,3
3,25,103,0.0364,4
0,0,2,0.0364,2
0,11,57,0.136,4
0,0,9,0.136,4
2,0,12,1.43,4
0,3,27,0.0364,4
4,2,17,0.136,4
4,2,0,0.0364,4
1,70,375,6.82,1
2,5,0,1.43,1
4,12,18,0.136,1
0,0,20,1.43,4
2,27,0,0.435,4
0,94,0,0.435,4
4,12,18,0.136,1
4,2,0,0.0364,3
3,2,0,1.43,1
1,96,737,6.82,4
3,92,0,0.435,4
0,10,0,1.43,1
0,1504,0,6.82,3
1,20,0,1.43,4
3,0,0,0.136,4
2,27,0,6.82,2
0,76,0,0.0364,4
1,12,49,1.43,4
1,84,267,0.435,4
3,5,57,1.43,4
3,22,93,0.136,4
3,6,0,1.43,4
0,294,352,43,2
3,81,0,0.435,1
3,3,0,0.435,1
0,804,0,1.43,4
3,11,0,6.82,4
3,282,1856,6.82,4
1,295,0,0.435,4
4,22,44,43,2
0,0,2,0.136,2
4,10,12,0.136,2
3,1576,0,0.435,1
4,1359,3410,43,2
1,3610,13801,6.82,4
4,1,4,1.43,3
3,1091,0,0.435,4
1,0,2,1.43,4
2,102,0,1.43,4
3,302,3462,43,2
0,20,57,0.136,3
2,18,0,0.435,4
1,28,0,0.435,2
1,410,2399,6.82,2
3,29,331,6.82,4
0,3098,0,43,2
1,148,0,0.435,4
3,355,0,0.435,2
0,10,105,1.43,2
3,15,13,0.136,2
3,14,0,0.136,4
3,33855,0,0.0364,2
4,1,13,0.136,2
2,165,698,6.82,4
3,2,2,0.0364,3
0,1580,9498,6.82,2
3,6,7,0.136,4
0,59,722,6.82,2
3,3,15,0.136,2
1,1694,0,0.435,2
2,41,81,0.435,3
2,350,1677,6.82,1
0,2252,0,6.82,4
1,1607,1339,43,4
0,2,0,1.43,1
3,2436,3151,43,2
0,62,0,0.0364,3
2,5,0,1.43,2
3,571,2354,43,4
0,360,1024,43,2
4,1,0,0.0364,1
1,10,62,1.43,4
2,8,0,0.435,1
3,12,0,1.43,4
0,174,0,0.0364,2
1,8,0,1.43,4
1,21,276,6.82,2
0,208,631,43,1
1,52,305,6.82,2
3,0,2,0.0364,4
0,1262,1682,43,2
4,2,50,0.0364,4
0,3401,19948,43,2
0,89,0,6.82,1
3,179,0,0.435,2
3,26,113,0.136,4
0,162,152,43,2
2,59,0,0.435,3
3,8,29,0.136,2
0,523,0,43,2
1,0,0,1.43,4
3,4,25,0.0364,4
3,2576,8312,6.82,4
2,330,0,6.82,4
1,0,0,1.43,2
2,2,53,1.43,1
3,7,0,0.0364,2
3,67,0,0.435,2
4,85,58,43,2
2,1686,0,0.435,4
2,1137,6317,43,4
0,80,227,43,2
3,0,0,1.43,4
1,2608,0,0.435,2
