date,retweet_count,favorite_count,followers_count,predict_class_label
2019-02-03 09:11:42,12,0,0.435,2
2019-02-03 09:09:52,24,0,0.435,3
2019-02-03 09:09:42,8,0,0.435,1
2019-02-03 09:08:09,484,0,0.435,2
2019-02-03 09:08:05,105,136,0.435,4
2019-02-03 09:01:01,4,0,0.435,2
2019-02-03 09:00:53,3,0,0.435,1
2019-02-03 09:00:50,13,0,0.435,1
2019-02-03 09:00:20,6,0,0.435,2
2019-02-03 08:57:27,116,0,0.435,4
2019-02-03 08:57:13,1662,0,0.435,1
2019-02-03 08:57:06,120,0,0.435,4
2019-02-03 08:55:18,148,0,0.435,1
2019-02-03 08:51:22,52,0,0.435,4
2019-02-03 08:51:04,914,0,0.435,3
2019-02-03 08:49:21,2405,0,0.435,2
2019-02-03 08:49:14,495,1037,0.435,2
2019-02-03 08:47:46,342,0,0.435,1
2019-02-03 08:47:24,4284,0,0.435,2
2019-02-03 08:47:17,5460,0,0.435,4
2019-02-03 08:27:13,5,0,0.435,1
2019-02-03 08:26:16,126,0,0.435,4
2019-02-03 08:26:01,497,0,0.435,2
2019-02-03 07:55:45,11,24,0.435,4
2019-02-03 07:54:48,11,0,0.435,4
2019-02-03 07:53:51,56,0,0.435,2
2019-02-03 07:53:43,8,0,0.435,3
2019-02-03 07:51:51,5,0,0.435,3
2019-02-03 07:51:39,7,0,0.435,3
2019-02-03 07:51:30,10,0,0.435,3
2019-02-03 07:51:17,12,0,0.435,3
2019-02-03 07:51:08,16,0,0.435,3
2019-02-03 07:50:46,16,0,0.435,3
2019-02-03 07:50:31,41,0,0.435,3
2019-02-03 07:45:37,357,1308,0.435,2
2019-02-03 06:32:48,50,131,0.435,3
2019-02-03 06:30:13,283,0,0.435,2
2019-02-03 06:29:53,1,0,0.435,4
2019-02-03 06:29:46,1211,0,0.435,2
2019-02-03 06:26:07,979,0,0.435,1
2019-02-03 06:25:58,32,0,0.435,2
2019-02-03 06:23:59,3301,0,0.435,3
2019-02-03 06:23:34,734,0,0.435,1
2019-02-03 06:23:18,439,0,0.435,1
2019-02-03 06:23:01,154,0,0.435,4
2019-02-03 06:22:53,812,0,0.435,1
2019-02-03 06:22:37,5,0,0.435,1
2019-02-03 06:22:17,2528,0,0.435,1
2019-02-03 06:22:01,28,0,0.435,3
2019-02-03 06:21:56,30,0,0.435,1
2019-02-03 06:21:49,15,21,0.435,4
2019-02-03 06:00:13,13,0,0.435,1
2019-02-03 05:58:15,15,0,0.435,4
2019-02-02 17:20:56,57,0,0.435,2
2019-02-02 17:20:53,57,0,0.435,1
2019-02-02 17:20:18,52,0,0.435,1
2019-02-02 17:19:27,50,0,0.435,1
2019-02-02 17:19:15,57,0,0.435,1
2019-02-02 17:18:37,54,0,0.435,2
2019-02-02 17:18:21,52,0,0.435,1
2019-02-02 17:18:05,61,0,0.435,4
2019-02-02 17:18:01,59,0,0.435,2
2019-02-02 17:17:59,58,0,0.435,2
2019-02-02 17:15:04,79,0,0.435,1
2019-02-02 16:42:45,1293,0,0.435,3
2019-02-02 16:42:32,20,0,0.435,4
2019-02-02 16:42:25,2091,0,0.435,1
2019-02-02 16:42:08,69,156,0.435,2
2019-02-02 16:38:41,1726,0,0.435,1
2019-02-02 16:38:37,2179,0,0.435,4
2019-02-02 16:38:13,1091,0,0.435,4
2019-02-02 16:36:38,2993,6059,0.435,4
2019-02-02 16:31:12,611,0,0.435,4
2019-02-02 14:00:04,71,0,0.435,1
2019-02-02 13:59:53,75,0,0.435,1
2019-02-02 13:59:39,84,0,0.435,1
2019-02-02 13:59:31,93,0,0.435,2
2019-02-02 13:59:21,88,0,0.435,2
2019-02-02 13:59:14,81,0,0.435,2
2019-02-02 13:59:06,81,0,0.435,1
2019-02-02 13:58:59,89,0,0.435,2
2019-02-02 13:58:49,93,0,0.435,1
2019-02-02 13:58:42,83,0,0.435,2
2019-02-02 13:58:39,80,0,0.435,1
2019-02-02 13:58:36,104,0,0.435,1
